"proj_id","proj_age_quarter","ci_age_month","Date","proj_age","n_pr_open","n_pr_core","n_pr_merged","n_pr_unmerged","n_core_merged","n_core_unmerged","n_issue_open","n_issue_proj_closed","team_size","test_files","test_loc","src_files","src_loc","n_star","n_fork"
3284624,3,1,"00:00.0",9,13,13,13,0,13,0,0,0,4,3,235,36,4835,10,11
3284624,4,2,"00:00.0",10,14,14,14,0,14,0,0,0,4,3,246,37,4976,13,14
3284624,4,3,"00:00.0",11,9,9,8,1,8,1,0,0,3,3,246,37,4976,13,14
3284624,4,4,"00:00.0",12,4,4,4,0,4,0,0,0,2,3,246,37,4976,13,14
3284624,5,5,"00:00.0",13,10,9,10,0,9,0,0,0,4,4,396,28,2828,16,16
3284624,5,6,"00:00.0",14,25,25,25,0,25,0,0,0,4,4,396,28,2828,16,16
3284624,5,7,"00:00.0",15,20,14,19,1,13,1,1,0,4,4,396,28,2828,16,16
3284624,6,8,"00:00.0",16,11,9,11,0,9,0,0,1,3,5,482,29,2965,20,18
3284624,6,9,"00:00.0",17,8,7,8,0,7,0,0,0,3,5,482,29,2965,20,18
3284624,6,10,"00:00.0",18,13,13,12,1,12,1,0,0,4,5,482,29,2965,20,18
3284624,7,11,"00:00.0",19,20,20,20,0,20,0,3,3,5,7,738,29,2352,21,18
3284624,7,12,"00:00.0",20,33,29,33,0,29,0,0,0,3,7,738,29,2352,21,18
3290625,1,-10,"00:00.0",1,31,25,24,7,18,7,6,5,5,3,65,25,1587,125,26
3290625,1,-9,"00:00.0",2,42,28,36,6,26,2,6,4,5,3,65,25,1587,125,26
3290625,1,-8,"00:00.0",3,44,40,36,8,36,4,14,14,7,3,65,25,1587,125,26
3290625,2,-7,"00:00.0",4,32,25,21,11,18,7,8,3,9,4,86,29,1889,151,48
3290625,2,-6,"00:00.0",5,73,69,68,5,66,3,11,9,10,4,86,29,1889,151,48
3290625,2,-5,"00:00.0",6,95,83,85,10,76,7,6,3,9,4,86,29,1889,151,48
3290625,3,-4,"00:00.0",7,92,60,85,7,58,2,13,20,9,3,41,35,2702,179,92
3290625,3,-3,"00:00.0",8,48,42,42,6,39,3,27,17,9,3,41,35,2702,179,92
3290625,3,-2,"00:00.0",9,121,114,116,5,111,3,29,10,10,3,41,35,2702,179,92
3290625,4,-1,"00:00.0",10,82,75,76,6,72,3,20,38,11,3,44,12,1500,183,145
3290625,4,1,"00:00.0",11,111,97,101,10,93,4,16,21,10,3,44,12,1500,183,145
3290625,4,2,"00:00.0",12,63,55,56,7,51,4,19,35,13,3,44,12,1500,183,145
3290625,5,3,"00:00.0",13,90,71,78,12,65,6,16,18,9,5,90,15,2061,233,175
3290625,5,4,"00:00.0",14,101,93,88,13,83,10,9,10,11,5,90,15,2061,233,175
3290625,5,5,"00:00.0",15,74,67,65,9,61,6,14,11,12,5,90,15,2061,233,175
3290625,6,6,"00:00.0",16,125,103,102,23,89,14,9,6,10,15,219,17,2293,271,189
3290625,6,7,"00:00.0",17,91,90,84,7,83,7,5,8,9,15,219,17,2293,271,189
3290625,6,8,"00:00.0",18,66,53,64,2,51,2,6,2,10,15,219,17,2293,271,189
3290625,7,9,"00:00.0",19,34,24,30,4,23,1,0,0,8,15,219,18,2465,285,193
3296255,1,-8,"00:00.0",1,37,8,25,12,8,0,0,0,1,1943,174602,5922,760063,12,15
3296255,1,-7,"00:00.0",2,33,5,25,8,5,0,0,0,2,1943,174602,5922,760063,12,15
3296255,1,-6,"00:00.0",3,16,1,14,2,1,0,0,0,2,1943,174602,5922,760063,12,15
3296255,2,-5,"00:00.0",4,18,2,17,1,2,0,0,0,2,2722,235957,5118,651186,16,22
3296255,2,-4,"00:00.0",5,17,0,8,9,0,0,0,0,2,2722,235957,5118,651186,16,22
3296255,2,-3,"00:00.0",6,19,0,14,5,0,0,0,0,2,2722,235957,5118,651186,16,22
3296255,3,-2,"00:00.0",7,16,2,15,1,1,1,0,0,2,2603,222480,18986,1015851,31,33
3296255,3,-1,"00:00.0",8,10,1,8,2,0,1,0,0,2,2603,222480,18986,1015851,31,33
3296255,3,1,"00:00.0",9,24,0,20,4,0,0,0,0,2,2603,222480,18986,1015851,31,33
3296255,4,2,"00:00.0",10,19,1,17,2,0,1,0,0,2,2715,231649,19130,1031299,37,46
3296255,4,3,"00:00.0",11,16,0,14,2,0,0,0,0,2,2715,231649,19130,1031299,37,46
3296255,4,4,"00:00.0",12,28,0,26,2,0,0,0,0,2,2715,231649,19130,1031299,37,46
3296255,5,5,"00:00.0",13,41,2,33,8,2,0,0,0,2,2311,214545,3956,445953,46,59
3296255,5,6,"00:00.0",14,13,2,10,3,2,0,0,0,2,2311,214545,3956,445953,46,59
3296255,5,7,"00:00.0",15,5,1,3,2,1,0,0,0,2,2311,214545,3956,445953,46,59
3296255,6,8,"00:00.0",16,15,0,12,3,0,0,0,0,2,215,25349,3053,528445,57,61
3296255,6,9,"00:00.0",17,16,1,8,8,0,1,0,0,2,215,25349,3053,528445,57,61
3296255,6,10,"00:00.0",18,29,0,22,7,0,0,0,0,2,215,25349,3053,528445,57,61
3296255,7,11,"00:00.0",19,43,2,38,5,1,1,0,0,2,221,26102,6365,779718,61,64
3296255,7,12,"00:00.0",20,30,1,24,6,1,0,0,0,2,221,26102,6365,779718,61,64
3331025,1,-9,"00:00.0",1,14,0,10,4,0,0,0,0,1,924,183853,63,7702,48,8
3331025,1,-8,"00:00.0",2,23,0,20,3,0,0,0,0,1,924,183853,63,7702,48,8
3331025,1,-7,"00:00.0",3,26,0,24,2,0,0,1,0,1,924,183853,63,7702,48,8
3331025,2,-6,"00:00.0",4,34,0,32,2,0,0,3,0,1,1112,216502,60,9572,66,23
3331025,2,-5,"00:00.0",5,29,0,28,1,0,0,3,0,1,1112,216502,60,9572,66,23
3331025,2,-4,"00:00.0",6,11,0,9,2,0,0,5,1,1,1112,216502,60,9572,66,23
3331025,3,-3,"00:00.0",7,8,0,7,1,0,0,2,0,1,1170,235259,61,9656,101,28
3331025,3,-2,"00:00.0",8,14,0,13,1,0,0,3,8,1,1170,235259,61,9656,101,28
3331025,3,-1,"00:00.0",9,23,0,20,3,0,0,6,3,1,1170,235259,61,9656,101,28
3331025,4,1,"00:00.0",10,18,0,16,2,0,0,6,7,1,1183,237965,61,11657,103,37
3331025,4,2,"00:00.0",11,21,0,21,0,0,0,4,2,1,1183,237965,61,11657,103,37
3331025,4,3,"00:00.0",12,19,0,18,1,0,0,5,2,1,1183,237965,61,11657,103,37
3331025,5,4,"00:00.0",13,21,0,21,0,0,0,4,8,1,1259,269613,74,13673,126,46
3331025,5,5,"00:00.0",14,5,0,4,1,0,0,2,3,1,1259,269613,74,13673,126,46
3331025,5,6,"00:00.0",15,6,0,5,1,0,0,10,1,1,1259,269613,74,13673,126,46
3331025,6,7,"00:00.0",16,10,0,9,1,0,0,4,0,1,1383,303895,113,16381,153,51
3331025,6,8,"00:00.0",17,16,0,15,1,0,0,6,2,1,1383,303895,113,16381,153,51
3331025,6,9,"00:00.0",18,22,0,19,3,0,0,3,0,1,1383,303895,113,16381,153,51
3331025,7,10,"00:00.0",19,15,0,13,2,0,0,0,0,1,1383,287142,145,18228,163,55
334,10,12,"00:00.0",30,8,0,3,5,0,0,13,5,1,7,2237,21,2808,5363,3466
334,10,11,"00:00.0",29,19,1,9,10,1,0,34,37,1,7,2237,21,2808,5363,3466
334,10,10,"00:00.0",28,21,0,9,12,0,0,37,26,1,7,2237,21,2808,5363,3466
334,3,-10,"00:00.0",9,3,0,2,1,0,0,7,5,1,0,0,2,363,2228,91
334,3,-11,"00:00.0",8,2,0,2,0,0,0,7,1,1,0,0,2,363,2228,91
334,3,-12,"00:00.0",7,0,0,0,0,0,0,1,2,1,0,0,2,363,2228,91
334,4,-7,"00:00.0",12,6,0,5,1,0,0,9,7,1,0,0,4,511,2821,215
334,4,-8,"00:00.0",11,10,0,7,3,0,0,17,13,1,0,0,4,511,2821,215
334,4,-9,"00:00.0",10,6,0,4,2,0,0,5,8,1,0,0,4,511,2821,215
334,5,-4,"00:00.0",15,13,0,9,4,0,0,35,32,1,0,0,10,1250,4166,489
334,5,-6,"00:00.0",13,19,0,14,5,0,0,28,31,1,0,0,10,1250,4166,489
334,5,-5,"00:00.0",14,7,0,5,2,0,0,10,12,1,0,0,10,1250,4166,489
334,6,-1,"00:00.0",18,5,0,4,1,0,0,11,2,1,1,59,14,1258,4964,1005
334,6,-3,"00:00.0",16,19,0,14,5,0,0,50,48,1,1,59,14,1258,4964,1005
334,6,-2,"00:00.0",17,3,0,3,0,0,0,19,8,1,1,59,14,1258,4964,1005
334,7,2,"00:00.0",20,15,0,13,2,0,0,17,15,1,1,59,15,1426,5348,1473
334,7,3,"00:00.0",21,11,0,6,5,0,0,22,23,1,1,59,15,1426,5348,1473
334,7,1,"00:00.0",19,13,0,11,2,0,0,28,11,1,1,59,15,1426,5348,1473
334,8,5,"00:00.0",23,9,0,4,5,0,0,23,17,1,1,102,19,1955,5355,1974
334,8,6,"00:00.0",24,11,0,4,7,0,0,24,15,1,1,102,19,1955,5355,1974
334,8,4,"00:00.0",22,16,0,10,6,0,0,36,28,1,1,102,19,1955,5355,1974
334,9,9,"00:00.0",27,17,0,10,7,0,0,25,10,1,4,2097,21,2388,5357,2570
334,9,8,"00:00.0",26,11,1,7,4,1,0,34,41,1,4,2097,21,2388,5357,2570
334,9,7,"00:00.0",25,7,0,5,2,0,0,23,29,1,4,2097,21,2388,5357,2570
3358082,1,-3,"00:00.0",1,28,4,26,2,4,0,16,15,3,16,2730,106,22063,23,27
3358082,1,-2,"00:00.0",2,5,0,3,2,0,0,1,0,2,16,2730,106,22063,23,27
3358082,1,-1,"00:00.0",3,34,8,28,6,8,0,10,10,3,16,2730,106,22063,23,27
3358082,2,1,"00:00.0",4,29,7,22,7,4,3,7,7,3,957,156000,118,23792,26,34
3358082,2,2,"00:00.0",5,11,1,11,0,1,0,6,4,2,957,156000,118,23792,26,34
3358082,2,3,"00:00.0",6,20,4,15,5,3,1,7,14,3,957,156000,118,23792,26,34
3358082,3,4,"00:00.0",7,19,13,18,1,13,0,12,10,3,1336,213335,126,25390,34,46
3358082,3,5,"00:00.0",8,16,14,15,1,13,1,5,7,3,1336,213335,126,25390,34,46
3358082,3,6,"00:00.0",9,12,2,10,2,2,0,4,3,2,1336,213335,126,25390,34,46
3358082,4,7,"00:00.0",10,25,5,22,3,5,0,11,12,2,1388,224570,136,26532,42,61
3358082,4,8,"00:00.0",11,12,6,12,0,6,0,2,2,2,1388,224570,136,26532,42,61
3358082,4,9,"00:00.0",12,10,3,10,0,3,0,3,3,3,1388,224570,136,26532,42,61
3358082,5,10,"00:00.0",13,26,2,18,8,2,0,6,4,2,1394,228530,137,26824,47,66
3358082,5,11,"00:00.0",14,10,2,10,0,2,0,5,6,3,1394,228530,137,26824,47,66
3358082,5,12,"00:00.0",15,3,0,3,0,0,0,1,1,2,1394,228530,137,26824,47,66
3360645,1,-10,"00:00.0",1,1,0,0,1,0,0,13,5,1,150,18512,137,83865,3798,34
3360645,1,-9,"00:00.0",2,0,0,0,0,0,0,0,0,1,150,18512,137,83865,3798,34
3360645,1,-8,"00:00.0",3,2,0,2,0,0,0,1,1,1,150,18512,137,83865,3798,34
3360645,2,-7,"00:00.0",4,0,0,0,0,0,0,1,0,1,426,32356,342,63640,3912,135
3360645,2,-6,"00:00.0",5,29,0,18,11,0,0,31,18,1,426,32356,342,63640,3912,135
3360645,2,-5,"00:00.0",6,44,0,30,14,0,0,48,44,1,426,32356,342,63640,3912,135
3360645,3,-4,"00:00.0",7,27,0,18,9,0,0,41,43,1,292,32705,559,92211,4019,320
3360645,3,-3,"00:00.0",8,15,0,7,8,0,0,24,31,1,292,32705,559,92211,4019,320
3360645,3,-2,"00:00.0",9,34,0,25,9,0,0,54,17,1,292,32705,559,92211,4019,320
3360645,4,-1,"00:00.0",10,75,0,43,32,0,0,77,120,1,1,16,231,134397,4284,1124
3360645,4,1,"00:00.0",11,70,0,41,29,0,0,90,81,1,1,16,231,134397,4284,1124
3360645,4,2,"00:00.0",12,61,0,36,25,0,0,52,43,1,1,16,231,134397,4284,1124
3360645,5,3,"00:00.0",13,26,0,17,9,0,0,52,24,1,1,15,235,149189,5243,1421
3360645,5,4,"00:00.0",14,42,0,31,11,0,0,53,43,1,1,15,235,149189,5243,1421
3360645,5,5,"00:00.0",15,50,1,36,14,1,0,66,51,1,1,15,235,149189,5243,1421
3360645,6,6,"00:00.0",16,35,0,28,7,0,0,42,74,2,1,15,248,216296,6255,1467
3360645,6,7,"00:00.0",17,17,0,14,3,0,0,25,22,2,1,15,248,216296,6255,1467
3360645,6,8,"00:00.0",18,35,1,22,13,1,0,36,20,2,1,15,248,216296,6255,1467
3377196,1,-2,"00:00.0",3,4,0,1,3,0,0,6,1,2,413,100353,389,92757,9,7
3377196,2,-1,"00:00.0",4,51,0,30,21,0,0,35,16,2,1,1,216,57302,55,35
3377196,2,1,"00:00.0",5,37,15,33,4,13,2,51,21,3,1,1,216,57302,55,35
3377196,2,2,"00:00.0",6,20,15,20,0,15,0,20,12,5,1,1,216,57302,55,35
3377196,3,3,"00:00.0",7,8,3,7,1,2,1,9,7,5,1,1,219,58010,97,70
3377196,3,4,"00:00.0",8,18,8,15,3,7,1,14,10,4,1,1,219,58010,97,70
3377196,3,5,"00:00.0",9,14,7,11,3,6,1,13,17,4,1,1,219,58010,97,70
3377196,4,6,"00:00.0",10,4,2,3,1,2,0,10,2,4,1,2,228,61119,97,95
3377196,4,7,"00:00.0",11,18,6,16,2,6,0,19,13,4,1,2,228,61119,97,95
3377196,4,8,"00:00.0",12,31,5,26,5,5,0,22,20,4,1,2,228,61119,97,95
3377196,5,9,"00:00.0",13,4,0,1,3,0,0,5,2,5,422,106526,426,104187,134,113
3377196,5,10,"00:00.0",14,12,4,11,1,4,0,16,9,4,422,106526,426,104187,134,113
3377196,5,11,"00:00.0",15,9,2,7,2,1,1,24,11,3,422,106526,426,104187,134,113
3377196,6,12,"00:00.0",16,1,1,1,0,1,0,8,9,3,422,106526,426,104279,187,120
34,1,-12,"00:00.0",2,0,0,0,0,0,0,10,2,1,5,101,55,2237,970,0
34,1,-11,"00:00.0",3,0,0,0,0,0,0,3,1,3,5,101,55,2237,970,0
34,2,-8,"00:00.0",6,2,0,1,1,0,0,6,6,2,5,104,203,12874,1155,0
34,2,-9,"00:00.0",5,0,0,0,0,0,0,0,0,1,5,104,203,12874,1155,0
34,2,-10,"00:00.0",4,0,0,0,0,0,0,3,1,1,5,104,203,12874,1155,0
34,3,-7,"00:00.0",7,0,0,0,0,0,0,13,6,2,11,606,184,11066,1332,0
34,3,-5,"00:00.0",9,14,1,0,14,0,1,51,32,2,11,606,184,11066,1332,0
34,3,-6,"00:00.0",8,1,0,1,0,0,0,25,32,2,11,606,184,11066,1332,0
34,4,-2,"00:00.0",12,17,3,1,16,1,2,15,18,3,39,1617,217,15760,2518,219
34,4,-3,"00:00.0",11,14,0,0,14,0,0,22,12,2,39,1617,217,15760,2518,219
34,4,-4,"00:00.0",10,30,0,0,30,0,0,26,16,2,39,1617,217,15760,2518,219
34,5,-1,"00:00.0",13,9,1,0,9,0,1,9,8,2,36,1569,237,17198,2793,384
34,5,2,"00:00.0",15,3,0,0,3,0,0,6,2,2,36,1569,237,17198,2793,384
34,5,1,"00:00.0",14,7,2,0,7,0,2,19,7,2,36,1569,237,17198,2793,384
34,6,5,"00:00.0",18,9,3,2,7,2,1,8,2,2,35,1554,241,18035,3136,609
34,6,3,"00:00.0",16,6,4,1,5,1,3,6,8,2,35,1554,241,18035,3136,609
34,6,4,"00:00.0",17,2,0,0,2,0,0,7,3,3,35,1554,241,18035,3136,609
34,7,7,"00:00.0",20,5,0,1,4,0,0,13,3,2,35,1554,236,17592,3322,902
34,7,8,"00:00.0",21,5,0,2,3,0,0,2,3,2,35,1554,236,17592,3322,902
34,7,6,"00:00.0",19,4,0,0,4,0,0,10,7,2,35,1554,236,17592,3322,902
34,8,9,"00:00.0",22,4,0,0,4,0,0,5,6,2,35,1554,244,18225,3427,1245
34,8,11,"00:00.0",24,1,0,0,1,0,0,12,3,1,35,1554,244,18225,3427,1245
34,8,10,"00:00.0",23,5,0,0,5,0,0,9,2,2,35,1554,244,18225,3427,1245
34,9,12,"00:00.0",25,6,1,1,5,0,1,8,8,2,35,1554,247,18593,3508,1581
34279,1,-11,"00:00.0",3,1,1,1,0,1,0,7,8,2,0,0,10,1015,128,4
34279,1,-12,"00:00.0",2,2,2,2,0,2,0,11,5,3,0,0,10,1015,128,4
34279,2,-10,"00:00.0",4,11,8,11,0,8,0,8,5,4,0,0,16,1795,140,15
34279,2,-9,"00:00.0",5,29,25,28,1,25,0,25,18,6,0,0,16,1795,140,15
34279,2,-8,"00:00.0",6,34,27,33,1,26,1,16,12,5,0,0,16,1795,140,15
34279,3,-5,"00:00.0",9,83,69,72,11,65,4,34,14,7,0,0,17,2710,156,29
34279,3,-6,"00:00.0",8,12,8,12,0,8,0,10,1,6,0,0,17,2710,156,29
34279,3,-7,"00:00.0",7,43,34,42,1,33,1,11,11,5,0,0,17,2710,156,29
34279,4,-4,"00:00.0",10,72,61,69,3,60,1,42,23,6,0,0,23,6795,183,59
34279,4,-3,"00:00.0",11,50,35,47,3,34,1,37,27,6,0,0,23,6795,183,59
34279,4,-2,"00:00.0",12,26,11,22,4,10,1,23,13,5,0,0,23,6795,183,59
34279,5,-1,"00:00.0",13,30,18,28,2,17,1,25,16,6,3,271,25,8589,202,88
34279,5,1,"00:00.0",14,22,13,22,0,13,0,22,25,5,3,271,25,8589,202,88
34279,5,2,"00:00.0",15,19,12,19,0,12,0,23,10,6,3,271,25,8589,202,88
34279,6,4,"00:00.0",17,52,30,51,1,30,0,18,9,5,3,270,27,11806,206,130
34279,6,5,"00:00.0",18,34,20,34,0,20,0,9,26,6,3,270,27,11806,206,130
34279,6,3,"00:00.0",16,42,25,38,4,25,0,22,17,6,3,270,27,11806,206,130
34279,7,7,"00:00.0",20,2,2,2,0,2,0,1,0,4,3,270,28,12406,207,151
34279,7,8,"00:00.0",21,0,0,0,0,0,0,2,0,1,3,270,28,12406,207,151
34279,7,6,"00:00.0",19,2,2,2,0,2,0,1,3,3,3,270,28,12406,207,151
34279,8,10,"00:00.0",23,1,0,0,1,0,0,1,2,1,3,270,28,12406,208,156
34279,8,9,"00:00.0",22,1,0,1,0,0,0,1,1,1,3,270,28,12406,208,156
34279,8,11,"00:00.0",24,0,0,0,0,0,0,1,1,1,3,270,28,12406,208,156
3516,10,1,"00:00.0",30,19,4,7,12,3,1,89,84,11,60,8160,85,25715,9519,1710
3516,10,-1,"00:00.0",29,25,4,8,17,1,3,112,96,9,60,8160,85,25715,9519,1710
3516,10,-2,"00:00.0",28,17,2,13,4,2,0,180,111,10,60,8160,85,25715,9519,1710
3516,11,2,"00:00.0",31,12,0,3,9,0,0,112,76,9,73,9570,112,35175,9709,1914
3516,11,3,"00:00.0",32,13,0,5,8,0,0,84,90,10,73,9570,112,35175,9709,1914
3516,11,4,"00:00.0",33,11,6,7,4,4,2,50,48,6,73,9570,112,35175,9709,1914
3516,12,6,"00:00.0",35,16,5,4,12,1,4,114,117,7,77,9346,123,38067,9839,2089
3516,12,7,"00:00.0",36,22,7,2,20,2,5,116,113,7,77,9346,123,38067,9839,2089
3516,12,5,"00:00.0",34,25,4,9,16,3,1,157,208,9,77,9346,123,38067,9839,2089
3516,13,10,"00:00.0",39,34,28,11,23,11,17,82,47,7,78,9478,121,25647,9927,2264
3516,13,8,"00:00.0",37,18,1,0,18,0,1,101,55,6,78,9478,121,25647,9927,2264
3516,13,9,"00:00.0",38,6,0,1,5,0,0,72,74,6,78,9478,121,25647,9927,2264
3516,14,12,"00:00.0",41,40,34,6,34,5,29,98,83,7,84,10295,121,25757,9987,2433
3516,14,11,"00:00.0",40,57,51,16,41,15,36,123,109,7,84,10295,121,25757,9987,2433
3516,6,-12,"00:00.0",18,74,21,58,16,16,5,206,135,13,44,5295,60,33763,6787,883
3516,7,-11,"00:00.0",19,134,56,88,46,44,12,153,189,13,49,6038,76,35138,7842,1063
3516,7,-9,"00:00.0",21,66,4,43,23,3,1,98,143,12,49,6038,76,35138,7842,1063
3516,7,-10,"00:00.0",20,72,11,50,22,8,3,84,236,12,49,6038,76,35138,7842,1063
3516,8,-8,"00:00.0",22,15,5,10,5,3,2,126,111,10,49,6407,76,43494,8751,1305
3516,8,-7,"00:00.0",23,21,2,13,8,1,1,130,135,10,49,6407,76,43494,8751,1305
3516,8,-6,"00:00.0",24,29,4,21,8,4,0,148,171,11,49,6407,76,43494,8751,1305
3516,9,-4,"00:00.0",26,17,3,12,5,3,0,73,101,10,53,7515,76,24383,9161,1524
3516,9,-5,"00:00.0",25,26,9,14,12,7,2,82,144,11,53,7515,76,24383,9161,1524
3516,9,-3,"00:00.0",27,14,1,7,7,1,0,50,24,10,53,7515,76,24383,9161,1524
35378,10,11,"00:00.0",28,33,2,27,6,2,0,3,0,3,2,60,202,12250,167,358
35378,10,12,"00:00.0",29,39,2,28,11,2,0,0,1,2,2,60,202,12250,167,358
35378,2,-12,"00:00.0",6,2,0,2,0,0,0,0,0,3,0,0,43,2076,109,26
35378,3,-10,"00:00.0",8,14,6,13,1,6,0,0,0,3,0,0,51,2613,116,48
35378,3,-11,"00:00.0",7,11,3,11,0,3,0,0,0,3,0,0,51,2613,116,48
35378,3,-9,"00:00.0",9,12,0,12,0,0,0,1,0,3,0,0,51,2613,116,48
35378,4,-8,"00:00.0",10,11,2,10,1,2,0,1,0,2,0,0,80,4348,121,69
35378,4,-7,"00:00.0",11,18,1,18,0,1,0,0,0,3,0,0,80,4348,121,69
35378,4,-6,"00:00.0",12,11,3,11,0,3,0,2,2,3,0,0,80,4348,121,69
35378,5,-5,"00:00.0",13,12,0,7,5,0,0,0,0,2,0,0,88,4827,127,91
35378,5,-4,"00:00.0",14,15,0,13,2,0,0,1,0,3,0,0,88,4827,127,91
35378,5,-3,"00:00.0",15,17,1,13,4,1,0,1,0,3,0,0,88,4827,127,91
35378,6,-2,"00:00.0",16,17,1,11,6,1,0,1,0,2,0,0,123,6638,138,118
35378,6,1,"00:00.0",18,22,3,18,4,3,0,2,1,2,0,0,123,6638,138,118
35378,6,-1,"00:00.0",17,19,9,19,0,9,0,3,0,3,0,0,123,6638,138,118
35378,7,4,"00:00.0",21,35,3,33,2,3,0,0,5,3,0,0,140,7631,148,161
35378,7,3,"00:00.0",20,17,0,17,0,0,0,1,0,2,0,0,140,7631,148,161
35378,7,2,"00:00.0",19,25,4,23,2,3,1,1,1,3,0,0,140,7631,148,161
35378,8,5,"00:00.0",22,19,2,16,3,2,0,2,1,3,0,0,162,9212,149,217
35378,8,6,"00:00.0",23,39,3,37,2,3,0,2,1,3,0,0,162,9212,149,217
35378,8,7,"00:00.0",24,30,2,26,4,2,0,2,4,3,0,0,162,9212,149,217
35378,9,9,"00:00.0",26,31,7,27,4,7,0,6,11,3,2,60,202,12251,150,288
35378,9,10,"00:00.0",27,36,3,28,8,3,0,2,0,2,2,60,202,12251,150,288
35378,9,8,"00:00.0",25,40,13,35,5,10,3,16,8,3,2,60,202,12251,150,288
3601879,10,-7,"00:00.0",29,5,0,2,3,0,0,7,4,1,15,3494,22,4613,4754,3
3601879,10,-6,"00:00.0",30,5,1,2,3,0,1,18,9,3,15,3494,22,4613,4754,3
3601879,11,-5,"00:00.0",31,6,0,3,3,0,0,19,2,2,24,3964,16,3729,4986,4
3601879,11,-4,"00:00.0",32,17,6,13,4,5,1,30,11,4,24,3964,16,3729,4986,4
3601879,11,-3,"00:00.0",33,20,8,15,5,7,1,35,6,3,24,3964,16,3729,4986,4
3601879,12,-2,"00:00.0",34,21,8,11,10,5,3,43,19,3,28,4677,26,3961,5174,8
3601879,12,-1,"00:00.0",35,35,25,28,7,23,2,34,20,4,28,4677,26,3961,5174,8
3601879,12,1,"00:00.0",36,16,10,2,14,0,10,48,118,3,28,4677,26,3961,5174,8
3601879,13,2,"00:00.0",37,30,4,3,27,0,4,34,18,3,29,4800,29,3896,5301,240
3601879,13,3,"00:00.0",38,14,5,5,9,1,4,31,32,4,29,4800,29,3896,5301,240
3601879,13,4,"00:00.0",39,13,5,2,11,1,4,39,23,3,29,4800,29,3896,5301,240
3601879,14,5,"00:00.0",40,10,4,7,3,3,1,33,25,4,31,5011,29,4021,5377,418
3601879,14,6,"00:00.0",41,17,8,4,13,1,7,37,61,4,31,5011,29,4021,5377,418
3601879,14,7,"00:00.0",42,14,12,3,11,3,9,44,54,4,31,5011,29,4021,5377,418
3601879,15,8,"00:00.0",43,6,2,4,2,1,1,41,29,3,19,1376,31,4114,5445,585
3601879,15,9,"00:00.0",44,20,9,11,9,7,2,50,45,4,19,1376,31,4114,5445,585
3601879,15,10,"00:00.0",45,21,6,13,8,5,1,45,118,4,19,1376,31,4114,5445,585
3601879,16,11,"00:00.0",46,26,5,12,14,2,3,43,31,4,21,1706,32,4204,5581,809
3601879,16,12,"00:00.0",47,17,9,7,10,4,5,43,31,4,21,1706,32,4204,5581,809
3601879,8,-12,"00:00.0",24,5,0,1,4,0,0,5,2,1,15,3494,20,4065,4206,0
3601879,9,-11,"00:00.0",25,0,0,0,0,0,0,7,0,1,15,3494,19,4055,4509,0
3601879,9,-10,"00:00.0",26,3,1,2,1,1,0,7,2,1,15,3494,19,4055,4509,0
3601879,9,-9,"00:00.0",27,1,0,0,1,0,0,10,0,1,15,3494,19,4055,4509,0
3644,10,-11,"00:00.0",30,9,0,1,8,0,0,0,0,7,123,63146,113,23838,6126,1234
3644,10,-12,"00:00.0",29,22,4,2,20,2,2,0,0,6,123,63146,113,23838,6126,1234
3644,11,-10,"00:00.0",31,15,0,0,15,0,0,0,0,7,126,82657,114,24312,6597,1446
3644,11,-9,"00:00.0",32,43,3,9,34,1,2,0,0,6,126,82657,114,24312,6597,1446
3644,11,-8,"00:00.0",33,49,17,12,37,9,8,0,0,7,126,82657,114,24312,6597,1446
3644,12,-7,"00:00.0",34,45,5,3,42,3,2,0,0,7,125,89283,116,26292,6886,1748
3644,12,-6,"00:00.0",35,19,8,5,14,5,3,0,0,5,125,89283,116,26292,6886,1748
3644,12,-5,"00:00.0",36,30,2,10,20,1,1,0,0,7,125,89283,116,26292,6886,1748
3644,13,-3,"00:00.0",38,21,4,2,19,1,3,0,0,8,127,103627,117,26562,6892,2010
3644,13,-2,"00:00.0",39,27,2,0,27,0,2,0,0,6,127,103627,117,26562,6892,2010
3644,13,-4,"00:00.0",37,22,4,0,22,0,4,0,0,6,127,103627,117,26562,6892,2010
3644,14,1,"00:00.0",41,21,4,3,18,3,1,0,0,6,132,104446,120,27028,6896,2262
3644,14,2,"00:00.0",42,31,7,2,29,0,7,0,0,7,132,104446,120,27028,6896,2262
3644,14,-1,"00:00.0",40,20,6,0,20,0,6,0,0,6,132,104446,120,27028,6896,2262
3644,15,4,"00:00.0",44,26,4,2,24,1,3,0,0,7,139,148521,120,27253,6897,2539
3644,15,3,"00:00.0",43,20,4,3,17,3,1,0,0,6,139,148521,120,27253,6897,2539
3644,15,5,"00:00.0",45,28,11,4,24,4,7,0,0,7,139,148521,120,27253,6897,2539
3644,16,8,"00:00.0",48,27,3,2,25,1,2,0,0,4,139,148686,120,82779,6901,2779
3644,16,7,"00:00.0",47,15,3,0,15,0,3,0,0,5,139,148686,120,82779,6901,2779
3644,16,6,"00:00.0",46,18,3,3,15,3,0,0,0,5,139,148686,120,82779,6901,2779
3644,17,9,"00:00.0",49,16,10,7,9,7,3,0,0,6,139,148912,124,83242,6904,2992
3644,17,11,"00:00.0",51,18,11,8,10,8,3,0,0,4,139,148912,124,83242,6904,2992
