"proj_id","repo_name","owner_login","language","﻿Id","ci_age","n_issues","n_tag_issues","n_bug_issues","proj_age","n_star","n_fork","n_core_issues","n_core_bugs","Date"
3573111,"vispy","vispy","Python",739,3,9,5,2,12,83,24,8,2,"2014-03-16 10:43:22.0"
3573111,"vispy","vispy","Python",740,4,13,9,5,14,89,28,11,5,"2014-05-15 10:43:22.0"
3573111,"vispy","vispy","Python",741,5,4,3,0,14,89,28,4,0,"2014-05-15 10:43:22.0"
3573111,"vispy","vispy","Python",742,6,10,5,2,15,105,30,5,1,"2014-06-14 10:43:22.0"
3573111,"vispy","vispy","Python",743,7,21,10,6,17,144,33,21,6,"2014-08-13 10:43:22.0"
3573111,"vispy","vispy","Python",744,8,96,88,24,17,144,33,89,20,"2014-08-13 10:43:22.0"
3573111,"vispy","vispy","Python",745,9,11,6,1,19,329,41,7,1,"2014-10-12 10:43:22.0"
3573111,"vispy","vispy","Python",746,10,17,11,3,20,346,42,11,2,"2014-11-11 10:43:22.0"
4141934,"mev","dfci-cccb","Java",533,1,13,13,1,1,0,2,12,0,"2013-07-16 12:38:59.0"
4141934,"mev","dfci-cccb","Java",534,2,42,29,10,2,0,2,42,10,"2013-08-15 12:38:59.0"
4141934,"mev","dfci-cccb","Java",535,3,18,18,6,3,0,3,18,6,"2013-09-14 12:38:59.0"
4141934,"mev","dfci-cccb","Java",536,4,105,93,25,4,0,4,100,25,"2013-10-14 12:38:59.0"
4141934,"mev","dfci-cccb","Java",537,5,14,11,0,5,1,4,14,0,"2013-11-13 12:38:59.0"
4141934,"mev","dfci-cccb","Java",538,6,54,39,13,6,1,4,54,13,"2013-12-13 12:38:59.0"
4141934,"mev","dfci-cccb","Java",539,7,34,29,7,7,1,4,34,7,"2014-01-12 12:38:59.0"
4141934,"mev","dfci-cccb","Java",540,8,36,23,6,8,1,4,36,6,"2014-02-11 12:38:59.0"
4141934,"mev","dfci-cccb","Java",541,9,35,33,8,9,1,5,33,8,"2014-03-13 12:38:59.0"
4141934,"mev","dfci-cccb","Java",542,10,33,28,8,10,1,5,33,8,"2014-04-12 12:38:59.0"
4141934,"mev","dfci-cccb","Java",543,11,3,3,1,12,1,5,3,1,"2014-06-11 12:38:59.0"
4141934,"mev","dfci-cccb","Java",544,12,9,8,2,12,1,5,9,2,"2014-06-11 12:38:59.0"
4141934,"mev","dfci-cccb","Java",545,13,1,0,0,13,1,5,1,0,"2014-07-11 12:38:59.0"
4141934,"mev","dfci-cccb","Java",546,14,2,2,2,14,1,5,2,2,"2014-08-10 12:38:59.0"
4141934,"mev","dfci-cccb","Java",547,15,8,8,0,15,1,6,8,0,"2014-09-09 12:38:59.0"
4141934,"mev","dfci-cccb","Java",548,16,11,10,2,16,1,6,10,2,"2014-10-09 12:38:59.0"
4141934,"mev","dfci-cccb","Java",549,17,25,21,4,17,1,6,25,4,"2014-11-08 12:38:59.0"
4587149,"Gandalf","ZeusWPI","Ruby",970,-4,29,9,1,3,1,1,29,1,"2013-10-13 11:00:17.0"
4587149,"Gandalf","ZeusWPI","Ruby",971,-6,2,2,0,1,0,0,2,0,"2013-08-14 11:00:17.0"
4587149,"Gandalf","ZeusWPI","Ruby",972,-3,112,95,30,4,1,1,112,30,"2013-11-12 11:00:17.0"
4587149,"Gandalf","ZeusWPI","Ruby",973,-2,6,5,1,5,1,1,6,1,"2013-12-12 11:00:17.0"
4587149,"Gandalf","ZeusWPI","Ruby",974,-1,26,25,8,6,1,2,26,8,"2014-01-11 11:00:17.0"
4587149,"Gandalf","ZeusWPI","Ruby",975,1,58,50,20,7,5,2,57,19,"2014-02-10 11:00:17.0"
4587149,"Gandalf","ZeusWPI","Ruby",976,2,21,17,9,8,5,4,20,9,"2014-03-12 11:00:17.0"
4587149,"Gandalf","ZeusWPI","Ruby",977,3,2,2,1,9,5,4,2,1,"2014-04-11 11:00:17.0"
4587149,"Gandalf","ZeusWPI","Ruby",978,4,5,4,2,11,5,4,5,2,"2014-06-10 11:00:17.0"
4587149,"Gandalf","ZeusWPI","Ruby",979,5,1,1,1,12,5,4,1,1,"2014-07-10 11:00:17.0"
4587149,"Gandalf","ZeusWPI","Ruby",980,6,3,3,1,13,5,4,3,1,"2014-08-09 11:00:17.0"
4587149,"Gandalf","ZeusWPI","Ruby",981,7,1,1,0,14,5,4,1,0,"2014-09-08 11:00:17.0"
4587149,"Gandalf","ZeusWPI","Ruby",982,8,3,1,0,14,5,4,3,0,"2014-09-08 11:00:17.0"
4587149,"Gandalf","ZeusWPI","Ruby",983,9,2,0,0,16,5,4,0,0,"2014-11-07 11:00:17.0"
4587149,"Gandalf","ZeusWPI","Ruby",984,10,1,1,1,16,5,4,1,1,"2014-11-07 11:00:17.0"
4687991,"husky","massiveart","JavaScript",685,1,8,8,0,2,2,0,8,0,"2013-09-03 00:44:18.0"
4687991,"husky","massiveart","JavaScript",686,2,7,5,1,3,2,0,7,1,"2013-10-03 00:44:18.0"
4687991,"husky","massiveart","JavaScript",687,3,2,2,1,4,4,0,2,1,"2013-11-02 00:44:18.0"
4687991,"husky","massiveart","JavaScript",688,4,9,9,4,5,5,0,9,4,"2013-12-02 00:44:18.0"
4687991,"husky","massiveart","JavaScript",689,5,4,2,0,6,5,1,4,0,"2014-01-01 00:44:18.0"
4687991,"husky","massiveart","JavaScript",690,6,1,1,0,7,5,1,1,0,"2014-01-31 00:44:18.0"
4687991,"husky","massiveart","JavaScript",691,7,32,31,21,8,5,1,32,21,"2014-03-02 00:44:18.0"
4687991,"husky","massiveart","JavaScript",692,8,3,2,1,9,5,1,3,1,"2014-04-01 00:44:18.0"
4687991,"husky","massiveart","JavaScript",693,9,3,2,2,10,6,1,3,2,"2014-05-01 00:44:18.0"
4687991,"husky","massiveart","JavaScript",694,10,5,4,1,11,6,1,5,1,"2014-05-31 00:44:18.0"
4687991,"husky","massiveart","JavaScript",695,11,4,4,2,12,6,1,4,2,"2014-06-30 00:44:18.0"
4687991,"husky","massiveart","JavaScript",696,12,1,1,0,13,8,1,1,0,"2014-07-30 00:44:18.0"
4687991,"husky","massiveart","JavaScript",697,13,3,3,2,14,8,2,3,2,"2014-08-29 00:44:18.0"
4687991,"husky","massiveart","JavaScript",698,14,5,5,1,15,8,2,5,1,"2014-09-28 00:44:18.0"
4687991,"husky","massiveart","JavaScript",699,15,12,10,4,16,8,2,11,4,"2014-10-28 00:44:18.0"
4687991,"husky","massiveart","JavaScript",700,16,1,1,0,17,9,2,1,0,"2014-11-27 00:44:18.0"
5068817,"distarray","enthought","C",701,-2,6,6,6,1,6,1,6,6,"2013-09-05 06:28:35.0"
5068817,"distarray","enthought","C",702,-1,25,16,2,2,6,1,25,2,"2013-10-05 06:28:35.0"
5068817,"distarray","enthought","C",703,1,11,6,2,3,8,1,11,2,"2013-11-04 06:28:35.0"
5068817,"distarray","enthought","C",704,4,7,6,2,6,9,2,7,2,"2014-02-02 06:28:35.0"
5068817,"distarray","enthought","C",705,5,62,55,11,7,12,3,62,11,"2014-03-04 06:28:35.0"
5068817,"distarray","enthought","C",706,6,24,23,11,8,15,4,24,11,"2014-04-03 06:28:35.0"
5068817,"distarray","enthought","C",707,7,23,18,4,9,19,5,23,4,"2014-05-03 06:28:35.0"
5068817,"distarray","enthought","C",708,8,12,7,4,10,19,5,12,4,"2014-06-02 06:28:35.0"
5068817,"distarray","enthought","C",709,9,37,34,12,11,22,5,37,12,"2014-07-02 06:28:35.0"
5068817,"distarray","enthought","C",710,10,21,20,3,12,23,5,21,3,"2014-08-01 06:28:35.0"
5068817,"distarray","enthought","C",711,11,5,5,1,13,26,5,5,1,"2014-08-31 06:28:35.0"
5068817,"distarray","enthought","C",712,12,3,3,1,14,31,5,3,1,"2014-09-30 06:28:35.0"
5068817,"distarray","enthought","C",713,13,1,1,0,15,32,5,1,0,"2014-10-30 06:28:35.0"
6015413,"seqan","seqan","C",329,-2,3,2,0,14,16,11,1,0,"2013-12-18 23:02:15.0"
6015413,"seqan","seqan","C",330,-1,16,13,5,15,17,12,12,5,"2014-01-17 23:02:15.0"
6015413,"seqan","seqan","C",331,1,11,7,2,16,18,14,9,2,"2014-02-16 23:02:15.0"
6015413,"seqan","seqan","C",332,2,7,5,0,17,21,16,2,0,"2014-03-18 23:02:15.0"
6015413,"seqan","seqan","C",333,3,3,2,1,18,23,17,0,0,"2014-04-17 23:02:15.0"
6015413,"seqan","seqan","C",334,4,2,0,0,20,23,20,1,0,"2014-06-16 23:02:15.0"
6015413,"seqan","seqan","C",335,5,6,6,5,20,23,20,3,2,"2014-06-16 23:02:15.0"
6015413,"seqan","seqan","C",336,6,2,1,1,21,25,21,1,1,"2014-07-16 23:02:15.0"
6015413,"seqan","seqan","C",337,7,4,2,2,22,27,21,1,1,"2014-08-15 23:02:15.0"
6015413,"seqan","seqan","C",338,8,5,3,1,23,29,21,2,1,"2014-09-14 23:02:15.0"
6015413,"seqan","seqan","C",339,9,79,65,15,24,33,22,76,15,"2014-10-14 23:02:15.0"
6015413,"seqan","seqan","C",340,10,15,13,2,25,39,23,14,2,"2014-11-13 23:02:15.0"
6304519,"jcabi-github","jcabi","Java",468,-5,25,25,0,1,1,1,25,0,"2013-12-07 04:23:16.0"
6304519,"jcabi-github","jcabi","Java",469,-4,90,88,17,2,5,12,71,1,"2014-01-06 04:23:16.0"
6304519,"jcabi-github","jcabi","Java",470,-3,127,113,30,3,8,22,83,2,"2014-02-05 04:23:16.0"
6304519,"jcabi-github","jcabi","Java",471,-2,105,87,25,4,12,28,71,2,"2014-03-07 04:23:16.0"
6304519,"jcabi-github","jcabi","Java",472,-1,35,30,9,5,15,30,22,3,"2014-04-06 04:23:16.0"
6304519,"jcabi-github","jcabi","Java",473,1,14,12,9,6,19,31,5,2,"2014-05-06 04:23:16.0"
6304519,"jcabi-github","jcabi","Java",474,2,14,12,6,7,22,32,6,0,"2014-06-05 04:23:16.0"
6304519,"jcabi-github","jcabi","Java",475,3,35,30,14,8,23,33,20,1,"2014-07-05 04:23:16.0"
6304519,"jcabi-github","jcabi","Java",476,4,10,6,1,9,24,33,7,0,"2014-08-04 04:23:16.0"
6304519,"jcabi-github","jcabi","Java",477,5,12,8,3,10,26,33,5,0,"2014-09-03 04:23:16.0"
6304519,"jcabi-github","jcabi","Java",478,6,5,4,2,11,29,33,3,0,"2014-10-03 04:23:16.0"
6304519,"jcabi-github","jcabi","Java",479,7,2,0,0,12,30,33,1,0,"2014-11-02 04:23:16.0"
6483396,"onadata","onaio","Python",670,1,29,13,5,3,6,2,26,4,"2013-12-15 22:25:01.0"
6483396,"onadata","onaio","Python",671,2,29,23,3,4,11,2,29,3,"2014-01-14 22:25:01.0"
6483396,"onadata","onaio","Python",672,3,23,13,4,5,16,3,19,3,"2014-02-13 22:25:01.0"
6483396,"onadata","onaio","Python",673,4,13,10,7,6,16,4,10,6,"2014-03-15 22:25:01.0"
6483396,"onadata","onaio","Python",674,5,18,14,9,7,18,4,17,9,"2014-04-14 22:25:01.0"
6483396,"onadata","onaio","Python",675,6,30,25,9,8,18,4,29,9,"2014-05-14 22:25:01.0"
6483396,"onadata","onaio","Python",676,-3,2,1,1,1,2,0,0,0,"2013-10-16 22:25:01.0"
6483396,"onadata","onaio","Python",677,-2,2,1,1,1,2,0,0,0,"2013-10-16 22:25:01.0"
6483396,"onadata","onaio","Python",678,7,35,29,7,9,21,4,30,6,"2014-06-13 22:25:01.0"
6483396,"onadata","onaio","Python",679,8,30,26,14,10,22,4,26,13,"2014-07-13 22:25:01.0"
6483396,"onadata","onaio","Python",680,-1,1,1,0,2,2,0,1,0,"2013-11-15 22:25:01.0"
6483396,"onadata","onaio","Python",681,9,38,34,15,11,24,4,32,12,"2014-08-12 22:25:01.0"
6483396,"onadata","onaio","Python",682,10,27,23,14,12,25,5,16,8,"2014-09-11 22:25:01.0"
6483396,"onadata","onaio","Python",683,11,33,28,7,13,26,6,25,7,"2014-10-11 22:25:01.0"
6483396,"onadata","onaio","Python",684,12,32,20,10,14,28,6,16,8,"2014-11-10 22:25:01.0"
6653643,"scala-js","scala-js","Scala",273,1,30,12,5,10,1093,10,19,4,"2013-12-15 07:33:55.0"
6653643,"scala-js","scala-js","Scala",274,-1,5,3,2,9,1091,0,3,2,"2013-11-15 07:33:55.0"
6653643,"scala-js","scala-js","Scala",275,2,44,33,20,11,1094,18,39,20,"2014-01-14 07:33:55.0"
6653643,"scala-js","scala-js","Scala",276,3,61,51,26,12,1098,22,55,24,"2014-02-13 07:33:55.0"
6653643,"scala-js","scala-js","Scala",277,4,64,50,27,13,1099,34,51,27,"2014-03-15 07:33:55.0"
6653643,"scala-js","scala-js","Scala",278,5,66,58,29,14,1101,38,62,28,"2014-04-14 07:33:55.0"
6653643,"scala-js","scala-js","Scala",279,6,71,65,32,15,1135,43,62,26,"2014-05-14 07:33:55.0"
6653643,"scala-js","scala-js","Scala",280,7,48,45,27,16,1163,44,35,21,"2014-06-13 07:33:55.0"
6653643,"scala-js","scala-js","Scala",281,8,44,41,18,17,1206,46,33,13,"2014-07-13 07:33:55.0"
6653643,"scala-js","scala-js","Scala",282,-9,1,0,0,1,1056,0,0,0,"2013-03-20 07:33:55.0"
6653643,"scala-js","scala-js","Scala",283,-8,2,0,0,2,1064,0,0,0,"2013-04-19 07:33:55.0"
6653643,"scala-js","scala-js","Scala",284,-6,2,0,0,5,1083,0,0,0,"2013-07-18 07:33:55.0"
6653643,"scala-js","scala-js","Scala",285,-5,10,1,0,5,1083,0,4,0,"2013-07-18 07:33:55.0"
6653643,"scala-js","scala-js","Scala",286,-4,3,0,0,6,1088,0,0,0,"2013-08-17 07:33:55.0"
6653643,"scala-js","scala-js","Scala",287,-3,2,0,0,7,1088,0,0,0,"2013-09-16 07:33:55.0"
6653643,"scala-js","scala-js","Scala",288,-2,3,0,0,8,1089,0,0,0,"2013-10-16 07:33:55.0"
6653643,"scala-js","scala-js","Scala",289,9,42,38,17,18,1236,47,26,11,"2014-08-12 07:33:55.0"
6653643,"scala-js","scala-js","Scala",290,10,63,60,19,19,1268,48,52,14,"2014-09-11 07:33:55.0"
6653643,"scala-js","scala-js","Scala",291,11,38,30,11,20,1285,51,28,9,"2014-10-11 07:33:55.0"
6653643,"scala-js","scala-js","Scala",292,12,26,22,5,21,1311,53,21,4,"2014-11-10 07:33:55.0"
7606238,"encore-ui","rackerlabs","JavaScript",449,1,3,2,0,7,0,2,3,0,"2014-02-10 11:06:52.0"
7606238,"encore-ui","rackerlabs","JavaScript",450,2,10,3,1,8,5,4,3,1,"2014-03-12 11:06:52.0"
7606238,"encore-ui","rackerlabs","JavaScript",451,-1,2,1,0,7,0,2,2,0,"2014-02-10 11:06:52.0"
7606238,"encore-ui","rackerlabs","JavaScript",452,3,27,20,3,9,6,5,26,3,"2014-04-11 11:06:52.0"
7606238,"encore-ui","rackerlabs","JavaScript",453,4,48,45,2,10,7,7,48,2,"2014-05-11 11:06:52.0"
7606238,"encore-ui","rackerlabs","JavaScript",454,5,35,34,8,11,7,8,35,8,"2014-06-10 11:06:52.0"
7606238,"encore-ui","rackerlabs","JavaScript",455,6,11,10,1,12,7,8,8,1,"2014-07-10 11:06:52.0"
7606238,"encore-ui","rackerlabs","JavaScript",456,7,20,18,6,13,13,9,18,6,"2014-08-09 11:06:52.0"
7606238,"encore-ui","rackerlabs","JavaScript",457,8,26,25,6,14,14,9,25,5,"2014-09-08 11:06:52.0"
7606238,"encore-ui","rackerlabs","JavaScript",458,9,16,12,4,15,15,9,9,2,"2014-10-08 11:06:52.0"
7606238,"encore-ui","rackerlabs","JavaScript",459,10,10,7,2,16,16,11,7,2,"2014-11-07 11:06:52.0"
8017495,"plottable","palantir","JavaScript",207,9,12,8,5,10,121,16,10,5,"2014-11-18 10:29:19.0"
8017495,"plottable","palantir","JavaScript",197,-1,41,36,4,1,1,0,36,3,"2014-02-21 10:29:19.0"
8017495,"plottable","palantir","JavaScript",198,-2,13,10,0,1,1,0,13,0,"2014-02-21 10:29:19.0"
8017495,"plottable","palantir","JavaScript",199,1,80,65,28,2,5,1,66,24,"2014-03-23 10:29:19.0"
8017495,"plottable","palantir","JavaScript",200,2,57,46,8,3,10,4,39,7,"2014-04-22 10:29:19.0"
8017495,"plottable","palantir","JavaScript",201,3,74,61,34,4,13,6,69,33,"2014-05-22 10:29:19.0"
8017495,"plottable","palantir","JavaScript",202,4,88,77,30,5,18,6,83,29,"2014-06-21 10:29:19.0"
8017495,"plottable","palantir","JavaScript",203,5,66,59,20,6,24,8,60,17,"2014-07-21 10:29:19.0"
8017495,"plottable","palantir","JavaScript",204,6,78,74,16,7,92,11,76,16,"2014-08-20 10:29:19.0"
8017495,"plottable","palantir","JavaScript",205,7,80,80,16,8,110,13,79,16,"2014-09-19 10:29:19.0"
8017495,"plottable","palantir","JavaScript",206,8,48,44,11,9,120,15,46,11,"2014-10-19 10:29:19.0"
8277685,"OTM2","OpenTreeMap","Python",167,-8,42,39,7,14,6,4,39,7,"2014-04-15 06:11:04.0"
8277685,"OTM2","OpenTreeMap","Python",162,-9,27,23,1,12,0,1,26,1,"2014-02-14 06:11:04.0"
8277685,"OTM2","OpenTreeMap","Python",163,-11,15,9,0,11,0,0,15,0,"2014-01-15 06:11:04.0"
8277685,"OTM2","OpenTreeMap","Python",164,-10,17,11,3,11,0,0,17,3,"2014-01-15 06:11:04.0"
8277685,"OTM2","OpenTreeMap","Python",165,-12,6,5,0,9,0,0,6,0,"2013-11-16 06:11:04.0"
8277685,"OTM2","OpenTreeMap","Python",166,-13,12,6,1,8,0,0,12,1,"2013-10-17 06:11:04.0"
8277685,"OTM2","OpenTreeMap","Python",170,-14,6,2,1,8,0,0,6,1,"2013-10-17 06:11:04.0"
8277685,"OTM2","OpenTreeMap","Python",171,-15,3,2,0,7,0,0,3,0,"2013-09-17 06:11:04.0"
8277685,"OTM2","OpenTreeMap","Python",168,-7,33,30,3,14,6,4,32,2,"2014-04-15 06:11:04.0"
8277685,"OTM2","OpenTreeMap","Python",169,-6,22,19,4,15,7,4,21,4,"2014-05-15 06:11:04.0"
8277685,"OTM2","OpenTreeMap","Python",174,-4,20,17,4,17,17,9,18,3,"2014-07-14 06:11:04.0"
8277685,"OTM2","OpenTreeMap","Python",175,-3,28,21,5,19,20,12,28,5,"2014-09-12 06:11:04.0"
8277685,"OTM2","OpenTreeMap","Python",172,-16,2,2,0,6,0,0,2,0,"2013-08-18 06:11:04.0"
8277685,"OTM2","OpenTreeMap","Python",173,-5,25,19,2,16,15,9,25,2,"2014-06-14 06:11:04.0"
8277685,"OTM2","OpenTreeMap","Python",178,-1,12,6,5,21,23,13,12,5,"2014-11-11 06:11:04.0"
8277685,"OTM2","OpenTreeMap","Python",176,-2,40,36,15,19,20,12,40,15,"2014-09-12 06:11:04.0"
8277685,"OTM2","OpenTreeMap","Python",177,-19,1,1,0,3,0,0,1,0,"2013-05-20 06:11:04.0"
8653989,"autotest-docker","autotest","Python",829,-5,3,1,0,1,1,7,1,0,"2014-04-17 06:53:27.0"
8653989,"autotest-docker","autotest","Python",830,-4,19,15,9,1,1,7,11,5,"2014-04-17 06:53:27.0"
8653989,"autotest-docker","autotest","Python",831,-3,24,22,16,2,1,8,18,12,"2014-05-17 06:53:27.0"
8653989,"autotest-docker","autotest","Python",832,-2,14,14,12,3,4,8,14,12,"2014-06-16 06:53:27.0"
8653989,"autotest-docker","autotest","Python",833,-1,11,10,6,4,4,8,5,3,"2014-07-16 06:53:27.0"
8653989,"autotest-docker","autotest","Python",834,1,43,42,4,5,4,8,42,4,"2014-08-15 06:53:27.0"
8653989,"autotest-docker","autotest","Python",835,2,34,34,32,6,4,9,33,32,"2014-09-14 06:53:27.0"
8653989,"autotest-docker","autotest","Python",836,3,4,3,2,7,4,9,1,0,"2014-10-14 06:53:27.0"
8653989,"autotest-docker","autotest","Python",837,4,9,9,3,8,4,9,8,2,"2014-11-13 06:53:27.0"
9553148,"SearchWorks","sul-dlss","Ruby",460,-1,41,24,0,1,1,0,40,0,"2014-06-01 07:08:20.0"
9553148,"SearchWorks","sul-dlss","Ruby",461,1,81,65,5,1,1,0,77,4,"2014-06-01 07:08:20.0"
9553148,"SearchWorks","sul-dlss","Ruby",462,2,101,68,3,2,2,0,97,3,"2014-07-01 07:08:20.0"
9553148,"SearchWorks","sul-dlss","Ruby",463,3,115,94,29,3,2,0,113,28,"2014-07-31 07:08:20.0"
9553148,"SearchWorks","sul-dlss","Ruby",464,4,91,72,22,4,3,0,91,22,"2014-08-30 07:08:20.0"
9553148,"SearchWorks","sul-dlss","Ruby",465,5,45,37,11,5,4,0,45,11,"2014-09-29 07:08:20.0"
9553148,"SearchWorks","sul-dlss","Ruby",466,6,8,7,1,6,4,0,8,1,"2014-10-29 07:08:20.0"
9553148,"SearchWorks","sul-dlss","Ruby",467,7,6,2,0,7,4,0,6,0,"2014-11-28 07:08:20.0"
9801225,"zds-site","zestedesavoir","Python",98,6,51,34,29,11,58,35,33,28,"2014-10-24 05:23:48.0"
9801225,"zds-site","zestedesavoir","Python",90,-6,4,3,0,1,9,0,4,0,"2013-12-28 05:23:48.0"
9801225,"zds-site","zestedesavoir","Python",87,-1,41,30,12,6,10,6,37,10,"2014-05-27 05:23:48.0"
9801225,"zds-site","zestedesavoir","Python",88,1,172,153,81,6,10,6,144,73,"2014-05-27 05:23:48.0"
9801225,"zds-site","zestedesavoir","Python",89,-2,9,6,0,5,9,0,8,0,"2014-04-27 05:23:48.0"
9801225,"zds-site","zestedesavoir","Python",94,-3,1,0,0,4,9,0,1,0,"2014-03-28 05:23:48.0"
9801225,"zds-site","zestedesavoir","Python",91,-4,7,7,0,3,9,0,7,0,"2014-02-26 05:23:48.0"
9801225,"zds-site","zestedesavoir","Python",92,-5,4,4,1,2,9,0,1,1,"2014-01-27 05:23:48.0"
9801225,"zds-site","zestedesavoir","Python",93,2,129,106,66,7,31,20,57,29,"2014-06-26 05:23:48.0"
9801225,"zds-site","zestedesavoir","Python",95,3,53,45,25,8,39,27,20,12,"2014-07-26 05:23:48.0"
9801225,"zds-site","zestedesavoir","Python",96,4,56,52,18,9,52,31,37,11,"2014-08-25 05:23:48.0"
9801225,"zds-site","zestedesavoir","Python",97,5,32,20,6,10,56,33,20,4,"2014-09-24 05:23:48.0"
